Date,Symbol,Open,High,Low,Close,Volume
2024-01-04,ORCL,102.77,103.36,102.4,102.59,6822299.0
2024-01-04,ORCL,102.77,103.36,102.4,102.59,6822299.0
2024-01-05,ORCL,102.53,103.72,102.29,102.73,6133770.0
2024-01-05,ORCL,102.53,103.72,102.29,102.73,6133770.0
2024-01-08,ORCL,102.94,104.77,102.13,104.66,7038658.0
2024-01-08,ORCL,102.94,104.77,102.13,104.66,7038658.0
2024-01-09,ORCL,103.85,104.48,103.29,103.63,6725200.0
2024-01-09,ORCL,103.85,104.48,103.29,103.63,6725200.0
2024-01-10,ORCL,103.09,104.07,102.72,103.92,7270545.0
2024-01-10,ORCL,103.09,104.07,102.72,103.92,7270545.0
2024-01-11,ORCL,104.35,104.84,103.54,104.77,6118998.0
2024-01-11,ORCL,104.35,104.84,103.54,104.77,6118998.0
2024-01-12,ORCL,105.1,106.7,104.965,106.6,9703848.0
2024-01-12,ORCL,105.1,106.7,104.965,106.6,9703848.0
2024-01-16,ORCL,106.41,106.66,105.42,106.57,7547241.0
2024-01-16,ORCL,106.41,106.66,105.42,106.57,7547241.0
2024-01-17,ORCL,106.46,107.5,105.68,106.43,7771460.0
2024-01-17,ORCL,106.46,107.5,105.68,106.43,7771460.0
2024-01-18,ORCL,106.99,108.88,106.62,108.7,10362279.0
2024-01-18,ORCL,106.99,108.88,106.62,108.7,10362279.0
2024-01-19,ORCL,109.32,110.22,109.02,109.67,11163772.0
2024-01-19,ORCL,109.32,110.22,109.02,109.67,11163772.0
2024-01-22,ORCL,110.06,110.69,109.27,110.1,7485307.0
2024-01-22,ORCL,110.06,110.69,109.27,110.1,7485307.0
2024-01-23,ORCL,110.29,112.68,109.56,111.83,9185921.0
2024-01-23,ORCL,110.29,112.68,109.56,111.83,9185921.0
2024-01-24,ORCL,113.42,115.42,113.33,114.31,11702698.0
2024-01-24,ORCL,113.42,115.42,113.33,114.31,11702698.0
2024-01-25,ORCL,114.89,116.18,114.35,115.0,8877205.0
2024-01-25,ORCL,114.89,116.18,114.35,115.0,8877205.0
2024-01-26,ORCL,114.64,115.48,114.2746,114.64,5541900.0
2024-01-26,ORCL,114.64,115.48,114.2746,114.64,5541900.0
2024-01-29,ORCL,114.19,114.59,113.01,113.75,7014424.0
2024-01-29,ORCL,114.19,114.59,113.01,113.75,7014424.0
2024-01-30,ORCL,113.36,114.4,112.63,114.16,8231882.0
2024-01-30,ORCL,113.36,114.4,112.63,114.16,8231882.0
2024-01-31,ORCL,113.81,114.27,111.67,111.7,7386705.0
2024-01-31,ORCL,113.81,114.27,111.67,111.7,7386705.0
2024-02-01,ORCL,112.91,115.78,112.55,115.53,7882168.0
2024-02-01,ORCL,112.91,115.78,112.55,115.53,7882168.0
2024-02-02,ORCL,115.82,116.49,115.1575,115.79,6499594.0
2024-02-02,ORCL,115.82,116.49,115.1575,115.79,6499594.0
2024-02-05,ORCL,115.53,116.715,114.77,116.39,8084508.0
2024-02-05,ORCL,115.53,116.715,114.77,116.39,8084508.0
2024-02-06,ORCL,116.74,116.95,114.98,115.3,4639268.0
2024-02-06,ORCL,116.74,116.95,114.98,115.3,4639268.0
2024-02-07,ORCL,115.8,117.59,115.3,117.27,7672882.0
2024-02-07,ORCL,115.8,117.59,115.3,117.27,7672882.0
2024-02-08,ORCL,117.09,117.7872,115.97,116.68,4472770.0
2024-02-08,ORCL,117.09,117.7872,115.97,116.68,4472770.0
2024-02-09,ORCL,117.06,117.34,115.73,116.64,5787142.0
2024-02-09,ORCL,117.06,117.34,115.73,116.64,5787142.0
2024-02-12,ORCL,116.26,117.1,115.38,115.84,5439629.0
2024-02-12,ORCL,116.26,117.1,115.38,115.84,5439629.0
2024-02-13,ORCL,113.79,114.21,113.0,113.68,8171722.0
2024-02-13,ORCL,113.79,114.21,113.0,113.68,8171722.0
2024-02-14,ORCL,114.32,114.72,113.53,114.26,5946116.0
2024-02-14,ORCL,114.32,114.72,113.53,114.26,5946116.0
2024-02-15,ORCL,114.25,114.31,112.57,112.78,8455623.0
2024-02-15,ORCL,114.25,114.31,112.57,112.78,8455623.0
2024-02-16,ORCL,113.02,113.11,111.245,111.31,8936016.0
2024-02-16,ORCL,113.02,113.11,111.245,111.31,8936016.0
2024-02-20,ORCL,110.54,110.765,107.68,108.45,10975638.0
2024-02-20,ORCL,110.54,110.765,107.68,108.45,10975638.0
2024-02-21,ORCL,106.76,108.375,106.51,108.16,7867610.0
2024-02-21,ORCL,106.76,108.375,106.51,108.16,7867610.0
2024-02-22,ORCL,111.49,111.885,109.66,111.01,8957789.0
2024-02-22,ORCL,111.49,111.885,109.66,111.01,8957789.0
2024-02-23,ORCL,112.0,113.37,111.71,111.95,7504506.0
2024-02-23,ORCL,112.0,113.37,111.71,111.95,7504506.0
2024-02-26,ORCL,112.0,112.54,110.93,110.97,6342943.0
2024-02-26,ORCL,112.0,112.54,110.93,110.97,6342943.0
2024-02-27,ORCL,110.62,111.51,109.79,111.38,6593144.0
2024-02-27,ORCL,110.62,111.51,109.79,111.38,6593144.0
2024-02-28,ORCL,111.26,112.02,111.1,111.68,5278179.0
2024-02-28,ORCL,111.26,112.02,111.1,111.68,5278179.0
2024-02-29,ORCL,111.68,112.4423,110.635,111.68,12193860.0
2024-02-29,ORCL,111.68,112.4423,110.635,111.68,12193860.0
2024-03-01,ORCL,111.68,113.94,111.52,113.78,7605145.0
2024-03-01,ORCL,111.68,113.94,111.52,113.78,7605145.0
2024-03-04,ORCL,113.58,114.6,113.39,114.06,6588062.0
2024-03-05,ORCL,112.82,113.2,110.365,110.94,8241978.0
2024-03-06,ORCL,111.5,113.05,110.67,112.27,6706372.0
2024-03-07,ORCL,113.94,114.8,112.29,114.54,7670135.0
2024-03-08,ORCL,114.07,114.33,111.54,112.42,8312943.0
2024-03-11,ORCL,111.61,114.75,111.18,114.13,20438335.0
2024-03-12,ORCL,126.26,129.37,124.6,127.54,48536077.0
2024-03-13,ORCL,128.0,128.8,124.83,125.52,15870346.0
2024-03-14,ORCL,127.23,127.8,124.94,125.53,10965902.0
2024-03-15,ORCL,124.04,126.01,123.5586,125.54,17844884.0
2024-03-18,ORCL,127.2,128.95,126.88,127.8,12231423.0
2024-03-19,ORCL,127.745,129.21,126.49,129.19,10240550.0
2024-03-20,ORCL,129.98,130.69,128.27,129.24,8373330.0
2024-03-21,ORCL,130.52,132.7737,128.95,129.01,17842357.0
2024-03-22,ORCL,129.01,129.205,127.55,127.79,6659950.0
2024-03-25,ORCL,127.67,127.67,126.05,126.08,7446068.0
2024-03-26,ORCL,126.75,126.935,125.84,126.47,7063930.0
2024-03-27,ORCL,127.33,127.82,124.47,125.27,8115884.0
2024-03-28,ORCL,125.39,126.17,125.2,125.61,6587431.0
2024-04-01,ORCL,125.54,126.272,124.56,125.48,4133571.0
2024-04-02,ORCL,124.51,124.93,123.43,124.34,4862415.0
2024-04-03,ORCL,124.26,126.405,124.06,126.24,7429977.0
2024-04-04,ORCL,127.6,127.99,124.03,124.19,7588298.0
2024-04-05,ORCL,124.42,125.995,124.14,124.9,4899499.0
2024-04-08,ORCL,125.0,125.115,123.76,124.35,6119225.0
2024-04-09,ORCL,124.35,124.75,121.24,123.23,5564905.0
2024-04-10,ORCL,121.35,123.08,121.32,121.75,4509869.0
2024-04-11,ORCL,121.72,123.82,121.36,123.24,7315241.0
2024-04-12,ORCL,121.74,121.84,120.415,121.11,6189631.0
2024-04-15,ORCL,122.18,122.47,119.44,119.88,5101455.0
2024-04-16,ORCL,120.09,121.4426,119.75,120.62,6999959.0
2024-04-17,ORCL,120.98,121.04,118.61,118.67,5366587.0
2024-04-18,ORCL,118.76,118.76,115.7,116.0,6662406.0
2024-04-19,ORCL,116.12,116.77,114.46,114.88,8251495.0
2024-04-22,ORCL,116.03,116.335,114.34,114.53,7125490.0
2024-04-23,ORCL,115.17,115.86,114.75,115.09,5494823.0
2024-04-24,ORCL,115.38,115.73,113.88,115.34,5791761.0
2024-04-25,ORCL,113.63,114.99,112.78,114.89,6796627.0
2024-04-26,ORCL,117.04,119.21,116.15,117.21,8355111.0
2024-04-29,ORCL,116.99,117.31,115.29,116.49,5190565.0
2024-04-30,ORCL,115.09,115.52,113.69,113.75,6234710.0
2024-05-01,ORCL,113.91,116.76,113.65,114.63,5583638.0
2024-05-02,ORCL,115.23,115.81,114.26,114.96,5001045.0
2024-05-03,ORCL,115.98,116.21,115.07,115.8,4484976.0
2024-05-06,ORCL,116.33,118.36,116.18,118.34,6052397.0
2024-05-07,ORCL,118.0,119.129,117.29,117.93,6437743.0
2024-05-08,ORCL,117.71,117.98,117.11,117.39,4635960.0
2024-05-09,ORCL,117.39,117.7256,116.5,116.64,3236316.0
2024-05-10,ORCL,117.15,117.63,115.91,116.67,4122531.0
2024-05-13,ORCL,117.13,117.19,116.195,116.37,4139953.0
2024-05-14,ORCL,116.5,122.55,116.13,120.87,17811221.0
2024-05-15,ORCL,120.17,122.09,119.67,121.63,6604632.0
2024-05-16,ORCL,121.94,122.45,121.21,122.16,5159256.0
2024-05-17,ORCL,123.18,123.58,122.08,123.5,6179367.0
2024-05-20,ORCL,123.8,124.68,123.24,124.52,5989022.0
2024-05-21,ORCL,124.46,125.36,123.92,124.63,5549456.0
2024-05-22,ORCL,124.63,125.16,123.295,124.6,5705042.0
2024-05-23,ORCL,126.55,126.7,123.16,124.09,6108584.0
2024-05-24,ORCL,123.42,123.51,121.42,122.91,7173435.0
2024-05-28,ORCL,123.24,124.82,123.011,124.49,6911394.0
2024-05-29,ORCL,122.99,123.92,122.77,123.74,4735091.0
2024-05-30,ORCL,120.17,121.44,117.03,117.09,10851552.0
2024-05-31,ORCL,116.59,117.4175,114.55,117.19,12755639.0
2024-06-03,ORCL,117.53,119.33,117.34,119.28,7256308.0
2024-06-04,ORCL,119.02,120.37,118.72,120.07,7367975.0
2024-06-05,ORCL,121.65,122.79,120.5077,122.63,5973706.0
2024-06-06,ORCL,122.88,124.27,122.25,123.5,7347249.0
2024-06-07,ORCL,124.21,126.22,123.27,125.92,11544957.0
2024-06-10,ORCL,125.73,126.95,124.05,124.5,10190447.0
2024-06-11,ORCL,124.05,124.83,122.29,123.88,18373935.0
2024-06-12,ORCL,134.69,140.955,133.96,140.38,40871317.0
2024-06-13,ORCL,140.43,142.4,138.77,139.85,13733247.0
2024-06-14,ORCL,139.26,139.97,137.38,138.13,11330789.0
2024-06-17,ORCL,138.8,141.44,138.25,141.31,11232754.0
2024-06-18,ORCL,141.22,145.06,141.22,144.64,11629395.0
2024-06-20,ORCL,145.32,145.32,141.95,142.91,8940005.0
2024-06-21,ORCL,143.72,143.72,140.44,141.5,14930875.0
2024-06-24,ORCL,140.0,141.53,139.12,139.89,7793293.0
2024-06-25,ORCL,139.0,139.55,137.56,139.17,8469641.0
2024-06-26,ORCL,139.49,140.745,138.08,138.23,8036309.0
2024-06-27,ORCL,139.25,141.42,138.81,140.18,7518199.0
2024-06-28,ORCL,139.435,142.82,139.27,141.2,25798398.0
2024-07-01,ORCL,141.69,144.055,141.07,143.09,6552353.0
2024-07-02,ORCL,142.63,144.22,142.55,143.28,5920529.0
2024-07-03,ORCL,143.75,144.65,143.5,144.38,3560778.0
2024-07-05,ORCL,144.95,145.785,144.02,144.83,5365527.0
2024-07-08,ORCL,144.76,145.23,143.43,145.03,8622633.0
2024-07-09,ORCL,145.13,145.6999,138.0,140.68,14340040.0
2024-07-10,ORCL,141.12,142.38,139.735,142.07,6350258.0
2024-07-11,ORCL,142.36,143.48,141.6784,142.76,5246402.0
2024-07-12,ORCL,142.71,145.13,141.26,144.77,7361770.0
2024-07-15,ORCL,145.73,146.59,141.92,143.07,8687837.0
2024-07-16,ORCL,143.07,143.5,142.05,142.61,7181470.0
2024-07-17,ORCL,140.48,141.79,138.6801,139.26,9157003.0
2024-07-18,ORCL,139.36,140.06,137.202,138.03,5998726.0
2024-07-19,ORCL,138.35,140.44,138.08,138.56,6111941.0
2024-07-22,ORCL,139.74,140.68,139.12,140.17,5387176.0
2024-07-23,ORCL,141.3,143.22,141.21,143.11,6697410.0
2024-07-24,ORCL,141.7,142.66,138.4,138.77,8018807.0
2024-07-25,ORCL,140.15,141.07,137.7,137.82,7654625.0
2024-07-26,ORCL,138.87,139.96,138.38,139.01,5139377.0
2024-07-29,ORCL,139.27,139.78,137.825,138.31,4054647.0
2024-07-30,ORCL,139.07,139.565,134.96,135.67,6505701.0
2024-07-31,ORCL,139.69,141.55,138.66,139.45,7188043.0
2024-08-01,ORCL,139.29,140.39,135.77,137.51,5906808.0
2024-08-02,ORCL,132.77,134.3,131.8,133.28,8251585.0
2024-08-05,ORCL,127.89,129.97,126.6639,127.86,10354987.0
2024-08-06,ORCL,130.54,131.0375,128.08,128.21,8373891.0
2024-08-07,ORCL,128.92,130.3,125.75,125.9,8617652.0
2024-08-08,ORCL,128.0,129.82,127.65,128.96,6243219.0
2024-08-09,ORCL,128.4,132.37,128.34,132.06,5597278.0
2024-08-12,ORCL,132.25,132.71,131.21,132.58,5600826.0
2024-08-13,ORCL,132.97,134.54,132.81,134.26,4324038.0
2024-08-14,ORCL,134.04,135.97,134.01,135.6,4044630.0
2024-08-15,ORCL,136.93,137.25,135.72,136.93,4698128.0
2024-08-16,ORCL,136.79,137.82,136.39,137.47,4893787.0
2024-08-19,ORCL,137.53,137.95,136.455,137.92,3641585.0
2024-08-20,ORCL,137.82,139.79,137.82,139.17,3738261.0
2024-08-21,ORCL,138.8,140.3,138.55,140.2,3776768.0
2024-08-22,ORCL,140.7,141.08,137.65,138.08,5162189.0
2024-08-23,ORCL,138.73,139.79,137.26,139.19,4544571.0
2024-08-26,ORCL,139.39,139.4,138.19,138.9,2729605.0
2024-08-27,ORCL,137.85,139.5,137.74,138.48,3872342.0
2024-08-28,ORCL,138.83,138.95,136.91,137.88,3022639.0
2024-08-29,ORCL,139.14,141.16,138.85,139.42,4588361.0
2024-08-30,ORCL,140.33,141.72,140.095,141.29,7980679.0
2024-09-03,ORCL,140.45,142.2,138.83,139.5,6831174.0
2024-09-04,ORCL,138.44,141.1009,137.95,140.75,6243325.0
2024-09-05,ORCL,141.4,143.28,140.305,142.61,8733246.0
2024-09-06,ORCL,143.79,143.94,139.4,141.81,11154796.0
2024-09-09,ORCL,142.49,143.3,139.51,139.89,20233428.0
2024-09-10,ORCL,154.23,160.52,153.12,155.89,37374210.0
2024-09-11,ORCL,156.78,159.44,154.8401,157.18,12630122.0
2024-09-12,ORCL,159.04,162.34,157.9,161.38,16352048.0
2024-09-13,ORCL,173.7,173.935,161.0,162.03,25727805.0
2024-09-16,ORCL,164.99,173.99,164.51,170.33,27384374.0
2024-09-17,ORCL,170.28,170.64,166.77,167.47,12580114.0
2024-09-18,ORCL,167.62,167.62,163.73,164.53,12274414.0
2024-09-19,ORCL,167.25,168.16,164.51,167.59,10075884.0
2024-09-20,ORCL,167.13,168.83,166.6,168.0,12187736.0
2024-09-23,ORCL,167.225,167.33,164.26,165.95,7916081.0
2024-09-24,ORCL,165.74,166.1,163.92,165.8,6155076.0
2024-09-25,ORCL,167.69,168.75,165.66,166.28,7142437.0
2024-09-26,ORCL,167.65,168.36,166.48,168.1,7096842.0
2024-09-27,ORCL,168.09,169.1098,166.51,168.74,8974377.0
2024-09-30,ORCL,169.5,170.52,166.45,170.4,10218973.0
2024-10-01,ORCL,170.22,170.51,165.97,167.16,7595053.0
2024-10-02,ORCL,167.6,169.18,167.27,167.71,7073025.0
2024-10-03,ORCL,166.89,167.86,166.24,166.86,4735708.0
2024-10-04,ORCL,168.71,170.9,168.165,170.86,6389504.0
2024-10-07,ORCL,170.42,172.33,169.55,169.97,6790956.0
2024-10-08,ORCL,170.6,174.64,170.442,174.37,7845377.0
2024-10-09,ORCL,174.56,178.61,173.81,178.29,8120894.0
2024-10-10,ORCL,177.65,178.3,174.1801,175.41,7115887.0
2024-10-11,ORCL,175.495,177.0,174.4,175.77,5869413.0
2024-10-14,ORCL,176.55,177.22,175.5,176.12,4688662.0
2024-10-15,ORCL,176.94,178.2199,173.75,174.09,5848630.0
2024-10-16,ORCL,173.5,174.912,171.64,174.77,6383034.0
2024-10-17,ORCL,177.5,177.75,175.14,175.68,5473951.0
2024-10-18,ORCL,176.8,176.97,174.58,174.69,5001257.0
2024-10-21,ORCL,174.45,175.15,173.16,173.76,4198362.0
2024-10-22,ORCL,175.45,175.85,174.28,175.31,5510114.0
2024-10-23,ORCL,174.5,176.07,173.01,173.1,4830414.0
2024-10-24,ORCL,173.315,174.9542,172.91,174.38,3488036.0
2024-10-25,ORCL,174.78,176.29,173.1,173.52,3674717.0
2024-10-28,ORCL,174.045,174.17,172.135,172.42,4329971.0
2024-10-29,ORCL,172.29,174.0231,172.29,173.43,4122913.0
2024-10-30,ORCL,173.98,176.16,172.79,174.56,5822451.0
2024-10-31,ORCL,170.52,170.88,167.3975,167.84,9477476.0
2024-11-01,ORCL,170.15,172.27,169.1,170.02,5680595.0
2024-11-04,ORCL,170.31,170.48,168.73,169.59,4804405.0
2024-11-05,ORCL,170.47,171.89,170.32,171.78,5456754.0
2024-11-06,ORCL,178.52,182.1,177.4153,181.24,11084987.0
2024-11-07,ORCL,181.08,186.67,180.54,186.37,7759399.0
2024-11-08,ORCL,186.26,190.16,186.26,189.25,8520419.0
2024-11-11,ORCL,191.05,191.5,187.84,189.13,5973638.0
2024-11-12,ORCL,188.54,190.61,187.2,189.58,6629891.0
2024-11-13,ORCL,189.0,191.77,188.7895,189.63,5695426.0
2024-11-14,ORCL,188.66,189.59,186.71,187.05,7804318.0
2024-11-15,ORCL,184.52,185.8,182.33,183.74,8986276.0
2024-11-18,ORCL,184.3,186.18,182.88,185.73,6291406.0
2024-11-19,ORCL,184.89,189.32,184.32,188.9,8116958.0
2024-11-20,ORCL,190.9,190.97,187.82,190.75,4859012.0
2024-11-21,ORCL,191.94,196.04,191.6401,192.43,11394263.0
2024-11-22,ORCL,193.0,194.2,191.06,192.29,6879447.0
2024-11-25,ORCL,194.5,194.75,187.99,187.99,15138474.0
2024-11-26,ORCL,188.32,192.4,188.32,190.37,6427210.0
2024-11-27,ORCL,188.955,188.955,182.22,182.7,8368797.0
2024-11-29,ORCL,184.01,185.93,184.0,184.84,4628044.0
2024-12-02,ORCL,185.29,185.29,181.0,181.41,8859696.0
2024-12-03,ORCL,181.18,183.04,179.11,182.89,8917062.0
2024-12-04,ORCL,188.0,189.79,185.9,188.19,8906283.0
2024-12-05,ORCL,189.02,189.02,185.85,186.24,6398073.0
2024-12-06,ORCL,187.0,192.63,186.38,191.69,10503383.0
2024-12-09,ORCL,196.3,198.3099,188.93,190.45,20157957.0
2024-12-10,ORCL,173.46,177.8,171.0592,177.74,26502016.0
2024-12-11,ORCL,178.0,181.38,174.8301,178.58,13188714.0
2024-12-12,ORCL,178.0,178.1699,174.81,175.32,8154218.0
2024-12-13,ORCL,175.0,176.14,171.64,173.39,8351106.0
2024-12-16,ORCL,173.84,174.27,170.93,171.23,9571955.0
2024-12-17,ORCL,170.75,172.99,169.27,169.71,8940204.0
2024-12-18,ORCL,169.41,171.23,165.36,165.41,8817934.0
2024-12-19,ORCL,167.55,171.0,167.4,168.79,8386394.0
2024-12-20,ORCL,167.73,171.26,165.63,169.66,13810525.0
2024-12-23,ORCL,169.59,169.62,167.1683,169.14,6518229.0
2024-12-24,ORCL,169.7,171.77,169.03,171.41,2451547.0
2024-12-26,ORCL,170.5,172.55,170.5,171.68,4103882.0
2024-12-27,ORCL,170.38,171.15,167.2,168.96,4344287.0
2024-12-30,ORCL,166.51,167.91,164.55,166.91,5254833.0
2024-12-31,ORCL,167.2,167.3,165.84,166.64,4307524.0
2025-01-02,ORCL,168.52,168.69,164.9,166.03,5365667.0
2025-01-03,ORCL,166.7,167.2,165.27,166.32,5878052.0
2025-01-06,ORCL,167.31,168.05,165.19,165.69,6845373.0
2025-01-07,ORCL,165.58,166.16,161.32,162.03,7712222.0
2025-01-08,ORCL,162.18,163.98,161.43,163.14,7596214.0
2025-01-10,ORCL,159.2,159.2,153.92,154.5,13593882.0
2025-01-13,ORCL,153.74,154.15,152.42,153.92,8828492.0
2025-01-14,ORCL,156.42,157.25,154.35,156.31,7410242.0
2025-01-15,ORCL,158.665,159.1495,157.26,158.31,10701234.0
2025-01-16,ORCL,160.15,161.5,158.41,159.54,9210555.0
2025-01-17,ORCL,161.77,163.16,160.54,161.03,11618283.0
2025-01-21,ORCL,163.87,173.37,162.75,172.57,30232048.0
2025-01-22,ORCL,191.51,191.99,180.57,184.22,48028518.0
2025-01-23,ORCL,181.64,186.57,181.5,186.47,17314645.0
2025-01-24,ORCL,188.64,189.1,181.87,183.6,12147180.0
2025-01-27,ORCL,168.9,172.52,152.66,158.28,42201592.0
2025-01-28,ORCL,162.99,165.825,156.75,164.0,20319300.0
2025-01-29,ORCL,164.025,164.025,160.01,162.02,9866583.0
2025-01-30,ORCL,164.78,171.49,164.1,170.38,14981706.0
2025-01-31,ORCL,170.41,173.0,169.1296,170.06,8722470.0
2025-02-03,ORCL,163.2,169.9,163.2,168.6,8246657.0
2025-02-04,ORCL,170.4,170.4,166.35,167.89,6753256.0
2025-02-05,ORCL,168.99,171.89,168.52,171.66,7866650.0
2025-02-06,ORCL,173.0,175.65,171.57,172.35,7036908.0
2025-02-07,ORCL,175.0,177.39,173.18,174.46,9941813.0
2025-02-10,ORCL,176.0,179.99,174.92,178.92,7623105.0
2025-02-11,ORCL,177.62,179.12,176.45,177.19,6528766.0
2025-02-12,ORCL,174.89,174.89,170.71,172.22,7454841.0
2025-02-13,ORCL,173.0,174.375,172.1,173.86,6421673.0
2025-02-14,ORCL,174.25,175.03,172.8128,174.16,7260851.0
2025-02-18,ORCL,176.75,182.24,176.09,179.8,11430497.0
2025-02-19,ORCL,178.58,181.68,175.7,181.52,8678142.0
2025-02-20,ORCL,179.81,180.27,174.43,176.0,8737035.0
2025-02-21,ORCL,176.12,176.875,167.55,167.81,9713871.0
2025-02-24,ORCL,173.57,174.17,164.66,169.96,10639053.0
2025-02-25,ORCL,169.29,170.6,164.441,168.54,8316085.0
2025-02-26,ORCL,170.98,173.87,169.125,172.47,6915115.0
2025-02-27,ORCL,173.0,174.86,164.58,164.76,7436810.0
2025-02-28,ORCL,163.11,166.15,160.81,166.06,12843286.0
2025-03-03,ORCL,166.95,167.12,161.13,162.02,8081840.0
2025-03-04,ORCL,159.22,159.76,153.52,157.47,13171897.0
2025-03-05,ORCL,158.06,162.4853,157.05,161.56,7140996.0
2025-03-06,ORCL,157.155,157.155,149.7286,150.94,12321246.0
2025-03-07,ORCL,150.62,156.48,148.5,155.16,12646488.0
